Date,Day,Parking,Total,Occupied,Available
26-12-2019 07:15,Thursday,New York,50,38,12
26-12-2019 07:30,Thursday,New York,50,46,4
26-12-2019 07:45,Thursday,New York,50,42,8
26-12-2019 08:00,Thursday,New York,50,35,15
26-12-2019 08:15,Thursday,New York,50,46,4
26-12-2019 08:30,Thursday,New York,50,44,6
26-12-2019 08:45,Thursday,New York,50,48,2
26-12-2019 09:00,Thursday,New York,50,47,3
27-12-2019 07:15,Friday,New York,50,49,1
27-12-2019 07:30,Friday,New York,50,36,14
27-12-2019 07:45,Friday,New York,50,37,13
27-12-2019 08:00,Friday,New York,50,37,13
27-12-2019 08:15,Friday,New York,50,42,8
27-12-2019 08:30,Friday,New York,50,49,1
27-12-2019 08:45,Friday,New York,50,42,8
27-12-2019 09:00,Friday,New York,50,37,13
28-12-2019 07:15,Saturday,New York,50,36,14
28-12-2019 07:30,Saturday,New York,50,41,9
28-12-2019 07:45,Saturday,New York,50,41,9
28-12-2019 08:00,Saturday,New York,50,45,5
28-12-2019 08:15,Saturday,New York,50,46,4
28-12-2019 08:30,Saturday,New York,50,49,1
28-12-2019 08:45,Saturday,New York,50,42,8
28-12-2019 09:00,Saturday,New York,50,49,1
29-12-2019 07:15,Sunday,New York,50,47,3
29-12-2019 07:30,Sunday,New York,50,43,7
29-12-2019 07:45,Sunday,New York,50,35,15
29-12-2019 08:00,Sunday,New York,50,49,1
29-12-2019 08:15,Sunday,New York,50,43,7
29-12-2019 08:30,Sunday,New York,50,42,8
29-12-2019 08:45,Sunday,New York,50,37,13
29-12-2019 09:00,Sunday,New York,50,38,12
30-12-2019 07:15,Monday,New York,50,48,2
30-12-2019 07:30,Monday,New York,50,37,13
30-12-2019 07:45,Monday,New York,50,47,3
30-12-2019 08:00,Monday,New York,50,40,10
30-12-2019 08:15,Monday,New York,50,36,14
30-12-2019 08:30,Monday,New York,50,37,13
30-12-2019 08:45,Monday,New York,50,38,12
30-12-2019 09:00,Monday,New York,50,49,1
31-12-2019 07:15,Tuesday,New York,50,50,0
31-12-2019 07:30,Tuesday,New York,50,36,14
31-12-2019 07:45,Tuesday,New York,50,37,13
31-12-2019 08:00,Tuesday,New York,50,44,6
31-12-2019 08:15,Tuesday,New York,50,48,2
31-12-2019 08:30,Tuesday,New York,50,40,10
31-12-2019 08:45,Tuesday,New York,50,41,9
31-12-2019 09:00,Tuesday,New York,50,35,15
01-01-2020 7:15,Wednesday,New York,50,43,7
01-01-2020 7:30,Wednesday,New York,50,44,6
01-01-2020 7:45,Wednesday,New York,50,48,2
01-01-2020 8:00,Wednesday,New York,50,39,11
01-01-2020 8:15,Wednesday,New York,50,37,13
01-01-2020 8:30,Wednesday,New York,50,36,14
01-01-2020 8:45,Wednesday,New York,50,45,5
01-01-2020 9:00,Wednesday,New York,50,42,8
02-01-2020 7:15,Thursday,New York,50,46,4
02-01-2020 7:30,Thursday,New York,50,35,15
02-01-2020 7:45,Thursday,New York,50,35,15
02-01-2020 8:00,Thursday,New York,50,43,7
02-01-2020 8:15,Thursday,New York,50,37,13
02-01-2020 8:30,Thursday,New York,50,47,3
02-01-2020 8:45,Thursday,New York,50,35,15
02-01-2020 9:00,Thursday,New York,50,42,8
03-01-2020 7:15,Friday,New York,50,43,7
03-01-2020 7:30,Friday,New York,50,47,3
03-01-2020 7:45,Friday,New York,50,45,5
03-01-2020 8:00,Friday,New York,50,41,9
03-01-2020 8:15,Friday,New York,50,35,15
03-01-2020 8:30,Friday,New York,50,44,6
03-01-2020 8:45,Friday,New York,50,40,10
03-01-2020 9:00,Friday,New York,50,37,13
04-01-2020 7:15,Saturday,New York,50,35,15
04-01-2020 7:30,Saturday,New York,50,35,15
04-01-2020 7:45,Saturday,New York,50,46,4
04-01-2020 8:00,Saturday,New York,50,50,0
04-01-2020 8:15,Saturday,New York,50,37,13
04-01-2020 8:30,Saturday,New York,50,43,7
04-01-2020 8:45,Saturday,New York,50,35,15
04-01-2020 9:00,Saturday,New York,50,45,5
05-01-2020 7:15,Sunday,New York,50,48,2
05-01-2020 7:30,Sunday,New York,50,45,5
05-01-2020 7:45,Sunday,New York,50,36,14
05-01-2020 8:00,Sunday,New York,50,41,9
05-01-2020 8:15,Sunday,New York,50,47,3
05-01-2020 8:30,Sunday,New York,50,44,6
05-01-2020 8:45,Sunday,New York,50,48,2
05-01-2020 9:00,Sunday,New York,50,48,2
06-01-2020 7:15,Monday,New York,50,37,13
06-01-2020 7:30,Monday,New York,50,40,10
06-01-2020 7:45,Monday,New York,50,48,2
06-01-2020 8:00,Monday,New York,50,38,12
06-01-2020 8:15,Monday,New York,50,43,7
06-01-2020 8:30,Monday,New York,50,36,14
06-01-2020 8:45,Monday,New York,50,42,8
06-01-2020 9:00,Monday,New York,50,47,3
07-01-2020 7:15,Tuesday,New York,50,36,14
07-01-2020 7:30,Tuesday,New York,50,41,9
07-01-2020 7:45,Tuesday,New York,50,44,6
07-01-2020 8:00,Tuesday,New York,50,37,13
07-01-2020 8:15,Tuesday,New York,50,47,3
07-01-2020 8:30,Tuesday,New York,50,50,0
07-01-2020 8:45,Tuesday,New York,50,42,8
07-01-2020 9:00,Tuesday,New York,50,44,6
08-01-2020 7:15,Wednesday,New York,50,35,15
08-01-2020 7:30,Wednesday,New York,50,47,3
08-01-2020 7:45,Wednesday,New York,50,37,13
08-01-2020 8:00,Wednesday,New York,50,44,6
08-01-2020 8:15,Wednesday,New York,50,47,3
08-01-2020 8:30,Wednesday,New York,50,48,2
08-01-2020 8:45,Wednesday,New York,50,47,3
08-01-2020 9:00,Wednesday,New York,50,49,1
09-01-2020 7:15,Thursday,New York,50,47,3
09-01-2020 7:30,Thursday,New York,50,47,3
09-01-2020 7:45,Thursday,New York,50,35,15
09-01-2020 8:00,Thursday,New York,50,47,3
09-01-2020 8:15,Thursday,New York,50,37,13
09-01-2020 8:30,Thursday,New York,50,35,15
09-01-2020 8:45,Thursday,New York,50,46,4
09-01-2020 9:00,Thursday,New York,50,36,14
10-01-2020 7:15,Friday,New York,50,45,5
10-01-2020 7:30,Friday,New York,50,47,3
10-01-2020 7:45,Friday,New York,50,44,6
10-01-2020 8:00,Friday,New York,50,50,0
10-01-2020 8:15,Friday,New York,50,44,6
10-01-2020 8:30,Friday,New York,50,42,8
10-01-2020 8:45,Friday,New York,50,43,7
10-01-2020 9:00,Friday,New York,50,37,13
11-01-2020 7:15,Saturday,New York,50,46,4
11-01-2020 7:30,Saturday,New York,50,35,15
11-01-2020 7:45,Saturday,New York,50,45,5
11-01-2020 8:00,Saturday,New York,50,39,11
11-01-2020 8:15,Saturday,New York,50,36,14
11-01-2020 8:30,Saturday,New York,50,36,14
11-01-2020 8:45,Saturday,New York,50,37,13
11-01-2020 9:00,Saturday,New York,50,39,11
12-01-2020 7:15,Sunday,New York,50,50,0
12-01-2020 7:30,Sunday,New York,50,50,0
12-01-2020 7:45,Sunday,New York,50,41,9
12-01-2020 8:00,Sunday,New York,50,44,6
12-01-2020 8:15,Sunday,New York,50,42,8
12-01-2020 8:30,Sunday,New York,50,44,6
12-01-2020 8:45,Sunday,New York,50,36,14
12-01-2020 9:00,Sunday,New York,50,42,8
13-01-2020 07:15,Monday,New York,50,46,4
13-01-2020 07:30,Monday,New York,50,49,1
13-01-2020 07:45,Monday,New York,50,38,12
13-01-2020 08:00,Monday,New York,50,45,5
13-01-2020 08:15,Monday,New York,50,38,12
13-01-2020 08:30,Monday,New York,50,42,8
13-01-2020 08:45,Monday,New York,50,37,13
13-01-2020 09:00,Monday,New York,50,43,7
14-01-2020 07:15,Tuesday,New York,50,48,2
14-01-2020 07:30,Tuesday,New York,50,44,6
14-01-2020 07:45,Tuesday,New York,50,48,2
14-01-2020 08:00,Tuesday,New York,50,48,2
14-01-2020 08:15,Tuesday,New York,50,49,1
14-01-2020 08:30,Tuesday,New York,50,43,7
14-01-2020 08:45,Tuesday,New York,50,35,15
14-01-2020 09:00,Tuesday,New York,50,38,12
15-01-2020 07:15,Wednesday,New York,50,37,13
15-01-2020 07:30,Wednesday,New York,50,48,2
15-01-2020 07:45,Wednesday,New York,50,43,7
15-01-2020 08:00,Wednesday,New York,50,39,11
15-01-2020 08:15,Wednesday,New York,50,39,11
15-01-2020 08:30,Wednesday,New York,50,37,13
15-01-2020 08:45,Wednesday,New York,50,44,6
15-01-2020 09:00,Wednesday,New York,50,36,14
16-01-2020 07:15,Thursday,New York,50,38,12
16-01-2020 07:30,Thursday,New York,50,38,12
16-01-2020 07:45,Thursday,New York,50,42,8
16-01-2020 08:00,Thursday,New York,50,47,3
16-01-2020 08:15,Thursday,New York,50,40,10
16-01-2020 08:30,Thursday,New York,50,49,1
16-01-2020 08:45,Thursday,New York,50,39,11
16-01-2020 09:00,Thursday,New York,50,37,13
17-01-2020 07:15,Friday,New York,50,36,14
17-01-2020 07:30,Friday,New York,50,48,2
17-01-2020 07:45,Friday,New York,50,49,1
17-01-2020 08:00,Friday,New York,50,44,6
17-01-2020 08:15,Friday,New York,50,45,5
17-01-2020 08:30,Friday,New York,50,39,11
17-01-2020 08:45,Friday,New York,50,40,10
17-01-2020 09:00,Friday,New York,50,44,6
18-01-2020 07:15,Saturday,New York,50,47,3
18-01-2020 07:30,Saturday,New York,50,47,3
18-01-2020 07:45,Saturday,New York,50,42,8
18-01-2020 08:00,Saturday,New York,50,44,6
18-01-2020 08:15,Saturday,New York,50,44,6
18-01-2020 08:30,Saturday,New York,50,43,7
18-01-2020 08:45,Saturday,New York,50,50,0
18-01-2020 09:00,Saturday,New York,50,45,5
19-01-2020 07:15,Sunday,New York,50,35,15
19-01-2020 07:30,Sunday,New York,50,48,2
19-01-2020 07:45,Sunday,New York,50,40,10
19-01-2020 08:00,Sunday,New York,50,38,12
19-01-2020 08:15,Sunday,New York,50,49,1
19-01-2020 08:30,Sunday,New York,50,41,9
19-01-2020 08:45,Sunday,New York,50,39,11
19-01-2020 09:00,Sunday,New York,50,48,2
20-01-2020 07:15,Monday,New York,50,46,4
20-01-2020 07:30,Monday,New York,50,50,0
20-01-2020 07:45,Monday,New York,50,48,2
20-01-2020 08:00,Monday,New York,50,38,12
20-01-2020 08:15,Monday,New York,50,43,7
20-01-2020 08:30,Monday,New York,50,45,5
20-01-2020 08:45,Monday,New York,50,41,9
20-01-2020 09:00,Monday,New York,50,48,2
21-01-2020 07:15,Tuesday,New York,50,38,12
21-01-2020 07:30,Tuesday,New York,50,47,3
21-01-2020 07:45,Tuesday,New York,50,44,6
21-01-2020 08:00,Tuesday,New York,50,49,1
21-01-2020 08:15,Tuesday,New York,50,41,9
21-01-2020 08:30,Tuesday,New York,50,47,3
21-01-2020 08:45,Tuesday,New York,50,40,10
21-01-2020 09:00,Tuesday,New York,50,41,9
22-01-2020 07:15,Wednesday,New York,50,44,6
22-01-2020 07:30,Wednesday,New York,50,37,13
22-01-2020 07:45,Wednesday,New York,50,44,6
22-01-2020 08:00,Wednesday,New York,50,41,9
22-01-2020 08:15,Wednesday,New York,50,50,0
22-01-2020 08:30,Wednesday,New York,50,44,6
22-01-2020 08:45,Wednesday,New York,50,47,3
22-01-2020 09:00,Wednesday,New York,50,49,1
23-01-2020 07:15,Thursday,New York,50,39,11
23-01-2020 07:30,Thursday,New York,50,48,2
23-01-2020 07:45,Thursday,New York,50,41,9
23-01-2020 08:00,Thursday,New York,50,44,6
23-01-2020 08:15,Thursday,New York,50,44,6
23-01-2020 08:30,Thursday,New York,50,47,3
23-01-2020 08:45,Thursday,New York,50,45,5
23-01-2020 09:00,Thursday,New York,50,41,9
24-01-2020 07:15,Friday,New York,50,41,9
24-01-2020 07:30,Friday,New York,50,49,1
24-01-2020 07:45,Friday,New York,50,42,8
24-01-2020 08:00,Friday,New York,50,46,4
24-01-2020 08:15,Friday,New York,50,40,10
24-01-2020 08:30,Friday,New York,50,42,8
24-01-2020 08:45,Friday,New York,50,48,2
24-01-2020 09:00,Friday,New York,50,47,3
25-01-2020 07:15,Saturday,New York,50,42,8
25-01-2020 07:30,Saturday,New York,50,45,5
25-01-2020 07:45,Saturday,New York,50,48,2
25-01-2020 08:00,Saturday,New York,50,37,13
25-01-2020 08:15,Saturday,New York,50,47,3
25-01-2020 08:30,Saturday,New York,50,38,12
25-01-2020 08:45,Saturday,New York,50,49,1
25-01-2020 09:00,Saturday,New York,50,35,15
26-01-2020 07:15,Sunday,New York,50,49,1
26-01-2020 07:30,Sunday,New York,50,40,10
26-01-2020 07:45,Sunday,New York,50,42,8
26-01-2020 08:00,Sunday,New York,50,46,4
26-01-2020 08:15,Sunday,New York,50,41,9
26-01-2020 08:30,Sunday,New York,50,35,15
26-01-2020 08:45,Sunday,New York,50,37,13
26-01-2020 09:00,Sunday,New York,50,39,11
27-01-2020 07:15,Monday,New York,50,41,9
27-01-2020 07:30,Monday,New York,50,40,10
27-01-2020 07:45,Monday,New York,50,39,11
27-01-2020 08:00,Monday,New York,50,39,11
27-01-2020 08:15,Monday,New York,50,50,0
27-01-2020 08:30,Monday,New York,50,40,10
27-01-2020 08:45,Monday,New York,50,49,1
27-01-2020 09:00,Monday,New York,50,48,2
28-01-2020 07:15,Tuesday,New York,50,47,3
28-01-2020 07:30,Tuesday,New York,50,47,3
28-01-2020 07:45,Tuesday,New York,50,43,7
28-01-2020 08:00,Tuesday,New York,50,35,15
28-01-2020 08:15,Tuesday,New York,50,38,12
28-01-2020 08:30,Tuesday,New York,50,38,12
28-01-2020 08:45,Tuesday,New York,50,47,3
28-01-2020 09:00,Tuesday,New York,50,44,6
29-01-2020 07:15,Wednesday,New York,50,36,14
29-01-2020 07:30,Wednesday,New York,50,43,7
29-01-2020 07:45,Wednesday,New York,50,47,3
29-01-2020 08:00,Wednesday,New York,50,48,2
29-01-2020 08:15,Wednesday,New York,50,47,3
29-01-2020 08:30,Wednesday,New York,50,41,9
29-01-2020 08:45,Wednesday,New York,50,48,2
29-01-2020 09:00,Wednesday,New York,50,40,10
30-01-2020 07:15,Thursday,New York,50,48,2
30-01-2020 07:30,Thursday,New York,50,37,13
30-01-2020 07:45,Thursday,New York,50,36,14
30-01-2020 08:00,Thursday,New York,50,41,9
30-01-2020 08:15,Thursday,New York,50,46,4
30-01-2020 08:30,Thursday,New York,50,36,14
30-01-2020 08:45,Thursday,New York,50,39,11
30-01-2020 09:00,Thursday,New York,50,37,13
31-01-2020 07:15,Friday,New York,50,50,0
31-01-2020 07:30,Friday,New York,50,36,14
31-01-2020 07:45,Friday,New York,50,48,2
31-01-2020 08:00,Friday,New York,50,40,10
31-01-2020 08:15,Friday,New York,50,35,15
31-01-2020 08:30,Friday,New York,50,49,1
31-01-2020 08:45,Friday,New York,50,48,2
31-01-2020 09:00,Friday,New York,50,48,2
01-02-2020 7:15,Saturday,New York,50,35,15
01-02-2020 7:30,Saturday,New York,50,45,5
01-02-2020 7:45,Saturday,New York,50,49,1
01-02-2020 8:00,Saturday,New York,50,44,6
01-02-2020 8:15,Saturday,New York,50,38,12
01-02-2020 8:30,Saturday,New York,50,37,13
01-02-2020 8:45,Saturday,New York,50,35,15
01-02-2020 9:00,Saturday,New York,50,47,3
02-02-2020 7:15,Sunday,New York,50,46,4
02-02-2020 7:30,Sunday,New York,50,42,8
02-02-2020 7:45,Sunday,New York,50,41,9
02-02-2020 8:00,Sunday,New York,50,43,7
02-02-2020 8:15,Sunday,New York,50,38,12
02-02-2020 8:30,Sunday,New York,50,42,8
02-02-2020 8:45,Sunday,New York,50,40,10
02-02-2020 9:00,Sunday,New York,50,45,5
03-02-2020 7:15,Monday,New York,50,39,11
03-02-2020 7:30,Monday,New York,50,48,2
03-02-2020 7:45,Monday,New York,50,47,3
03-02-2020 8:00,Monday,New York,50,41,9
03-02-2020 8:15,Monday,New York,50,50,0
03-02-2020 8:30,Monday,New York,50,42,8
03-02-2020 8:45,Monday,New York,50,45,5
03-02-2020 9:00,Monday,New York,50,37,13
04-02-2020 7:15,Tuesday,New York,50,46,4
04-02-2020 7:30,Tuesday,New York,50,43,7
04-02-2020 7:45,Tuesday,New York,50,49,1
04-02-2020 8:00,Tuesday,New York,50,43,7
04-02-2020 8:15,Tuesday,New York,50,35,15
04-02-2020 8:30,Tuesday,New York,50,36,14
04-02-2020 8:45,Tuesday,New York,50,48,2
04-02-2020 9:00,Tuesday,New York,50,46,4
05-02-2020 7:15,Wednesday,New York,50,42,8
05-02-2020 7:30,Wednesday,New York,50,42,8
05-02-2020 7:45,Wednesday,New York,50,41,9
05-02-2020 8:00,Wednesday,New York,50,46,4
05-02-2020 8:15,Wednesday,New York,50,41,9
05-02-2020 8:30,Wednesday,New York,50,38,12
05-02-2020 8:45,Wednesday,New York,50,50,0
05-02-2020 9:00,Wednesday,New York,50,47,3
06-02-2020 7:15,Thursday,New York,50,43,7
06-02-2020 7:30,Thursday,New York,50,44,6
06-02-2020 7:45,Thursday,New York,50,43,7
06-02-2020 8:00,Thursday,New York,50,49,1
06-02-2020 8:15,Thursday,New York,50,50,0
06-02-2020 8:30,Thursday,New York,50,45,5
06-02-2020 8:45,Thursday,New York,50,50,0
06-02-2020 9:00,Thursday,New York,50,47,3
07-02-2020 7:15,Friday,New York,50,47,3
07-02-2020 7:30,Friday,New York,50,40,10
07-02-2020 7:45,Friday,New York,50,49,1
07-02-2020 8:00,Friday,New York,50,50,0
07-02-2020 8:15,Friday,New York,50,36,14
07-02-2020 8:30,Friday,New York,50,37,13
07-02-2020 8:45,Friday,New York,50,46,4
07-02-2020 9:00,Friday,New York,50,42,8
08-02-2020 7:15,Saturday,New York,50,39,11
08-02-2020 7:30,Saturday,New York,50,44,6
08-02-2020 7:45,Saturday,New York,50,38,12
08-02-2020 8:00,Saturday,New York,50,42,8
08-02-2020 8:15,Saturday,New York,50,36,14
08-02-2020 8:30,Saturday,New York,50,39,11
08-02-2020 8:45,Saturday,New York,50,45,5
08-02-2020 9:00,Saturday,New York,50,37,13
09-02-2020 7:15,Sunday,New York,50,39,11
09-02-2020 7:30,Sunday,New York,50,40,10
09-02-2020 7:45,Sunday,New York,50,45,5
09-02-2020 8:00,Sunday,New York,50,39,11
09-02-2020 8:15,Sunday,New York,50,47,3
09-02-2020 8:30,Sunday,New York,50,45,5
09-02-2020 8:45,Sunday,New York,50,35,15
09-02-2020 9:00,Sunday,New York,50,39,11
10-02-2020 7:15,Monday,New York,50,49,1
10-02-2020 7:30,Monday,New York,50,47,3
10-02-2020 7:45,Monday,New York,50,49,1
10-02-2020 8:00,Monday,New York,50,44,6
10-02-2020 8:15,Monday,New York,50,37,13
10-02-2020 8:30,Monday,New York,50,39,11
10-02-2020 8:45,Monday,New York,50,47,3
10-02-2020 9:00,Monday,New York,50,46,4
11-02-2020 7:15,Tuesday,New York,50,45,5
11-02-2020 7:30,Tuesday,New York,50,36,14
11-02-2020 7:45,Tuesday,New York,50,43,7
11-02-2020 8:00,Tuesday,New York,50,50,0
11-02-2020 8:15,Tuesday,New York,50,48,2
11-02-2020 8:30,Tuesday,New York,50,42,8
11-02-2020 8:45,Tuesday,New York,50,46,4
11-02-2020 9:00,Tuesday,New York,50,47,3
12-02-2020 7:15,Wednesday,New York,50,41,9
12-02-2020 7:30,Wednesday,New York,50,39,11
12-02-2020 7:45,Wednesday,New York,50,41,9
12-02-2020 8:00,Wednesday,New York,50,46,4
12-02-2020 8:15,Wednesday,New York,50,48,2
12-02-2020 8:30,Wednesday,New York,50,39,11
12-02-2020 8:45,Wednesday,New York,50,36,14
12-02-2020 9:00,Wednesday,New York,50,48,2
13-02-2020 07:15,Thursday,New York,50,43,7
13-02-2020 07:30,Thursday,New York,50,38,12
13-02-2020 07:45,Thursday,New York,50,35,15
13-02-2020 08:00,Thursday,New York,50,39,11
13-02-2020 08:15,Thursday,New York,50,46,4
13-02-2020 08:30,Thursday,New York,50,47,3
13-02-2020 08:45,Thursday,New York,50,44,6
13-02-2020 09:00,Thursday,New York,50,36,14
14-02-2020 07:15,Friday,New York,50,48,2
14-02-2020 07:30,Friday,New York,50,45,5
14-02-2020 07:45,Friday,New York,50,46,4
14-02-2020 08:00,Friday,New York,50,49,1
14-02-2020 08:15,Friday,New York,50,36,14
14-02-2020 08:30,Friday,New York,50,40,10
14-02-2020 08:45,Friday,New York,50,37,13
14-02-2020 09:00,Friday,New York,50,40,10
15-02-2020 07:15,Saturday,New York,50,35,15
15-02-2020 07:30,Saturday,New York,50,37,13
15-02-2020 07:45,Saturday,New York,50,41,9
15-02-2020 08:00,Saturday,New York,50,35,15
15-02-2020 08:15,Saturday,New York,50,39,11
15-02-2020 08:30,Saturday,New York,50,46,4
15-02-2020 08:45,Saturday,New York,50,40,10
15-02-2020 09:00,Saturday,New York,50,46,4
16-02-2020 07:15,Sunday,New York,50,35,15
16-02-2020 07:30,Sunday,New York,50,50,0
16-02-2020 07:45,Sunday,New York,50,50,0
16-02-2020 08:00,Sunday,New York,50,40,10
16-02-2020 08:15,Sunday,New York,50,42,8
16-02-2020 08:30,Sunday,New York,50,43,7
16-02-2020 08:45,Sunday,New York,50,42,8
16-02-2020 09:00,Sunday,New York,50,43,7
17-02-2020 07:15,Monday,New York,50,36,14
17-02-2020 07:30,Monday,New York,50,35,15
17-02-2020 07:45,Monday,New York,50,47,3
17-02-2020 08:00,Monday,New York,50,47,3
17-02-2020 08:15,Monday,New York,50,44,6
17-02-2020 08:30,Monday,New York,50,36,14
17-02-2020 08:45,Monday,New York,50,41,9
17-02-2020 09:00,Monday,New York,50,45,5
18-02-2020 07:15,Tuesday,New York,50,41,9
18-02-2020 07:30,Tuesday,New York,50,37,13
18-02-2020 07:45,Tuesday,New York,50,47,3
18-02-2020 08:00,Tuesday,New York,50,46,4
18-02-2020 08:15,Tuesday,New York,50,42,8
18-02-2020 08:30,Tuesday,New York,50,39,11
18-02-2020 08:45,Tuesday,New York,50,37,13
18-02-2020 09:00,Tuesday,New York,50,46,4
19-02-2020 07:15,Wednesday,New York,50,45,5
19-02-2020 07:30,Wednesday,New York,50,47,3
19-02-2020 07:45,Wednesday,New York,50,50,0
19-02-2020 08:00,Wednesday,New York,50,46,4
19-02-2020 08:15,Wednesday,New York,50,41,9
19-02-2020 08:30,Wednesday,New York,50,43,7
19-02-2020 08:45,Wednesday,New York,50,47,3
19-02-2020 09:00,Wednesday,New York,50,35,15
20-02-2020 07:15,Thursday,New York,50,44,6
20-02-2020 07:30,Thursday,New York,50,47,3
20-02-2020 07:45,Thursday,New York,50,48,2
20-02-2020 08:00,Thursday,New York,50,40,10
20-02-2020 08:15,Thursday,New York,50,36,14
20-02-2020 08:30,Thursday,New York,50,42,8
20-02-2020 08:45,Thursday,New York,50,47,3
20-02-2020 09:00,Thursday,New York,50,42,8
21-02-2020 07:15,Friday,New York,50,42,8
21-02-2020 07:30,Friday,New York,50,47,3
21-02-2020 07:45,Friday,New York,50,40,10
21-02-2020 08:00,Friday,New York,50,46,4
21-02-2020 08:15,Friday,New York,50,39,11
21-02-2020 08:30,Friday,New York,50,50,0
21-02-2020 08:45,Friday,New York,50,49,1
21-02-2020 09:00,Friday,New York,50,42,8
22-02-2020 07:15,Saturday,New York,50,37,13
22-02-2020 07:30,Saturday,New York,50,48,2
22-02-2020 07:45,Saturday,New York,50,38,12
22-02-2020 08:00,Saturday,New York,50,35,15
22-02-2020 08:15,Saturday,New York,50,43,7
22-02-2020 08:30,Saturday,New York,50,39,11
22-02-2020 08:45,Saturday,New York,50,38,12
22-02-2020 09:00,Saturday,New York,50,42,8
23-02-2020 07:15,Sunday,New York,50,44,6
23-02-2020 07:30,Sunday,New York,50,42,8
23-02-2020 07:45,Sunday,New York,50,43,7
23-02-2020 08:00,Sunday,New York,50,39,11
23-02-2020 08:15,Sunday,New York,50,46,4
23-02-2020 08:30,Sunday,New York,50,49,1
23-02-2020 08:45,Sunday,New York,50,38,12
23-02-2020 09:00,Sunday,New York,50,40,10
24-02-2020 07:15,Monday,New York,50,43,7
24-02-2020 07:30,Monday,New York,50,36,14
24-02-2020 07:45,Monday,New York,50,50,0
24-02-2020 08:00,Monday,New York,50,42,8
24-02-2020 08:15,Monday,New York,50,41,9
24-02-2020 08:30,Monday,New York,50,47,3
24-02-2020 08:45,Monday,New York,50,43,7
24-02-2020 09:00,Monday,New York,50,49,1
25-02-2020 07:15,Tuesday,New York,50,36,14
25-02-2020 07:30,Tuesday,New York,50,39,11
25-02-2020 07:45,Tuesday,New York,50,45,5
25-02-2020 08:00,Tuesday,New York,50,44,6
25-02-2020 08:15,Tuesday,New York,50,49,1
25-02-2020 08:30,Tuesday,New York,50,42,8
25-02-2020 08:45,Tuesday,New York,50,46,4
25-02-2020 09:00,Tuesday,New York,50,45,5
26-02-2020 07:15,Wednesday,New York,50,49,1
26-02-2020 07:30,Wednesday,New York,50,41,9
26-02-2020 07:45,Wednesday,New York,50,37,13
26-02-2020 08:00,Wednesday,New York,50,49,1
26-02-2020 08:15,Wednesday,New York,50,45,5
26-02-2020 08:30,Wednesday,New York,50,39,11
26-02-2020 08:45,Wednesday,New York,50,41,9
26-02-2020 09:00,Wednesday,New York,50,38,12
27-02-2020 07:15,Thursday,New York,50,50,0
27-02-2020 07:30,Thursday,New York,50,38,12
27-02-2020 07:45,Thursday,New York,50,42,8
27-02-2020 08:00,Thursday,New York,50,44,6
27-02-2020 08:15,Thursday,New York,50,36,14
